order_id,product_id,productname,category,subcategory
CA-2017-122504,TEC-PH-10002468,"Plantronics CS 50-USB - headset - Convertible, Monaural",Technology,Phones
CA-2014-131051,FUR-FU-10001861,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Furnishings
CA-2017-140676,OFF-PA-10004082,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Office Supplies,Paper
CA-2017-140676,OFF-AP-10000358,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances
CA-2017-140676,OFF-PA-10004243,Xerox 1939,Office Supplies,Paper
CA-2015-120103,OFF-PA-10001295,Computer Printout Paper with Letter-Trim Perforations,Office Supplies,Paper
CA-2015-120103,TEC-PH-10002170,ClearSounds CSC500 Amplified Spirit Phone Corded phone,Technology,Phones
CA-2015-120103,FUR-FU-10002885,Magna Visual Magnetic Picture Hangers,Furniture,Furnishings
CA-2017-104647,OFF-PA-10002870,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",Office Supplies,Paper
CA-2014-110352,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels
CA-2016-140501,OFF-LA-10003510,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Office Supplies,Labels
CA-2016-140501,OFF-LA-10000248,Avery 52,Office Supplies,Labels
CA-2016-140501,OFF-ST-10000060,Fellowes Bankers Box Staxonsteel Drawer File/Stacking System,Office Supplies,Storage
CA-2016-140501,OFF-PA-10003129,Tops White Computer Printout Paper,Office Supplies,Paper
CA-2016-140501,OFF-FA-10004076,Translucent Push Pins by OIC,Office Supplies,Fasteners
CA-2015-139290,OFF-LA-10004008,Avery 507,Office Supplies,Labels
CA-2017-166142,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders
CA-2017-166142,FUR-TA-10004607,Hon 2111 Invitation Series Straight Table,Furniture,Tables
CA-2014-145926,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs
CA-2015-149678,OFF-SU-10004498,Martin-Yale Premier Letter Opener,Office Supplies,Supplies
US-2015-164357,OFF-AR-10001177,Newell 349,Office Supplies,Art
US-2016-146570,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders
US-2016-146570,OFF-AR-10004602,Boston KS Multi-Size Manual Pencil Sharpener,Office Supplies,Art
US-2016-146570,OFF-AR-10003856,Newell 344,Office Supplies,Art
CA-2017-124401,OFF-ST-10000649,Hanging Personal Folder File,Office Supplies,Storage
CA-2017-124401,TEC-AC-10002926,Logitech Wireless Marathon Mouse M705,Technology,Accessories
US-2014-140116,OFF-ST-10000078,Tennsco 6- and 18-Compartment Lockers,Office Supplies,Storage
US-2014-140116,OFF-AR-10001044,"BOSTON Ranger #55 Pencil Sharpener, Black",Office Supplies,Art
CA-2014-123295,FUR-CH-10002372,Office Star - Ergonomically Designed Knee Chair,Furniture,Chairs
CA-2017-167101,OFF-PA-10000357,Xerox 1888,Office Supplies,Paper
CA-2017-167101,TEC-AC-10001266,Memorex Micro Travel Drive 8 GB,Technology,Accessories
US-2014-167633,OFF-PA-10004888,Xerox 217,Office Supplies,Paper
US-2014-152723,OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders
CA-2015-164882,OFF-PA-10000157,Xerox 191,Office Supplies,Paper
CA-2015-164882,OFF-BI-10004519,GBC DocuBind P100 Manual Binding Machine,Office Supplies,Binders
CA-2015-164882,OFF-AR-10004272,Newell 308,Office Supplies,Art
CA-2015-164882,OFF-FA-10000585,OIC Bulk Pack Metal Binder Clips,Office Supplies,Fasteners
CA-2015-164882,FUR-CH-10004218,"Global Fabric Manager's Chair, Dark Gray",Furniture,Chairs
CA-2015-164882,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,Office Supplies,Supplies
CA-2015-164882,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones
CA-2015-164882,OFF-ST-10003638,Mobile Personal File Cube,Office Supplies,Storage
CA-2015-164882,FUR-BO-10002213,DMI Eclipse Executive Suite Bookcases,Furniture,Bookcases
CA-2015-159786,FUR-TA-10001307,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",Furniture,Tables
CA-2016-130267,OFF-PA-10002222,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper
CA-2017-155460,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper
CA-2017-155460,OFF-BI-10003091,GBC DocuBind TL200 Manual Binding Machine,Office Supplies,Binders
US-2017-168690,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders
CA-2017-158246,FUR-CH-10003061,"Global Leather Task Chair, Black",Furniture,Chairs
CA-2017-167381,FUR-BO-10001972,O'Sullivan 4-Shelf Bookcase in Odessa Pine,Furniture,Bookcases
CA-2017-167381,OFF-LA-10000134,Avery 511,Office Supplies,Labels
CA-2017-144862,OFF-EN-10003040,Quality Park Security Envelopes,Office Supplies,Envelopes
CA-2017-144862,TEC-PH-10000923,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Phones
CA-2014-126032,TEC-AC-10000158,Sony 64GB Class 10 Micro SDHC R40 Memory Card,Technology,Accessories
CA-2015-134859,FUR-FU-10003623,"DataProducts Ampli Magnifier Task Lamp, Black,",Furniture,Furnishings
CA-2015-134859,OFF-PA-10001293,Xerox 1946,Office Supplies,Paper
US-2014-114188,OFF-AP-10000124,Acco 6 Outlet Guardian Basic Surge Suppressor,Office Supplies,Appliances
US-2014-114188,OFF-AR-10004511,"Sanford Colorific Scented Colored Pencils, 12/Pack",Office Supplies,Art
US-2014-114188,FUR-FU-10000076,24-Hour Round Wall Clock,Furniture,Furnishings
CA-2015-156524,OFF-PA-10003883,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",Office Supplies,Paper
CA-2015-122210,OFF-BI-10003656,Fellowes PB200 Plastic Comb Binding Machine,Office Supplies,Binders
CA-2015-122210,OFF-FA-10000053,Revere Boxed Rubber Bands by Revere,Office Supplies,Fasteners
CA-2015-122210,TEC-PH-10002807,Motorla HX550 Universal Bluetooth Headset,Technology,Phones
CA-2015-156377,FUR-FU-10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings
CA-2015-156377,OFF-BI-10002954,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders,Office Supplies,Binders
US-2017-157896,OFF-PA-10004092,Tops Green Bar Computer Printout Paper,Office Supplies,Paper
CA-2014-159520,OFF-BI-10003982,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,Binders
CA-2014-159520,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,Office Supplies,Supplies
CA-2014-159520,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables
CA-2016-155481,OFF-PA-10004675,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",Office Supplies,Paper
CA-2016-155481,TEC-PH-10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones
CA-2016-155481,OFF-FA-10002780,Staples,Office Supplies,Fasteners
US-2016-152051,FUR-CH-10002965,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",Furniture,Chairs
US-2016-152051,OFF-BI-10004781,GBC Wire Binding Strips,Office Supplies,Binders
US-2016-152051,OFF-ST-10001713,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",Office Supplies,Storage
CA-2014-141607,FUR-FU-10003975,Eldon Advantage Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings
CA-2017-102771,TEC-PH-10001536,Spigen Samsung Galaxy S5 Case Wallet,Technology,Phones
US-2017-139969,FUR-CH-10001973,Office Star Flex Back Scooter Chair with White Frame,Furniture,Chairs
CA-2014-167360,TEC-AC-10001772,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,Technology,Accessories
CA-2015-123505,OFF-PA-10002586,Xerox 1970,Office Supplies,Paper
CA-2016-117282,OFF-BI-10004094,GBC Standard Plastic Binding Systems Combs,Office Supplies,Binders
US-2016-120460,FUR-FU-10004973,Flat Face Poster Frame,Furniture,Furnishings
CA-2016-111115,OFF-FA-10000624,OIC Binder Clips,Office Supplies,Fasteners
CA-2014-124646,OFF-ST-10001097,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,Office Supplies,Storage
CA-2014-124646,OFF-ST-10001469,Fellowes Bankers Box Recycled Super Stor/Drawer,Office Supplies,Storage
CA-2017-148166,OFF-AR-10004956,Newell 33,Office Supplies,Art
CA-2016-159737,OFF-BI-10004236,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,Binders
CA-2016-141019,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings
CA-2016-101938,OFF-AR-10003696,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop,Office Supplies,Art
CA-2017-166296,OFF-PA-10004359,Multicolor Computer Printout Paper,Office Supplies,Paper
CA-2016-154018,TEC-AC-10002402,Razer Kraken PRO Over Ear PC and Music Headset,Technology,Accessories
CA-2016-154018,OFF-PA-10000551,Array Memo Cubes,Office Supplies,Paper
CA-2016-154018,FUR-FU-10003394,"Tenex ""The Solids"" Textured Chair Mats",Furniture,Furnishings
CA-2016-154018,OFF-AR-10002067,Newell 334,Office Supplies,Art
CA-2016-154018,OFF-BI-10004140,Avery Non-Stick Binders,Office Supplies,Binders
CA-2017-117870,OFF-AR-10004078,Newell 312,Office Supplies,Art
CA-2017-117870,TEC-AC-10000927,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,Technology,Accessories
CA-2017-117870,TEC-PH-10003931,JBL Micro Wireless Portable Bluetooth Speaker,Technology,Phones
US-2017-137491,FUR-CH-10004675,"Lifetime Advantage Folding Chairs, 4/Carton",Furniture,Chairs
CA-2014-152296,OFF-BI-10004506,Wilson Jones data.warehouse D-Ring Binders with DublLock,Office Supplies,Binders
CA-2016-112025,OFF-BI-10002353,GBC VeloBind Cover Sets,Office Supplies,Binders
CA-2015-132507,OFF-ST-10000943,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,Office Supplies,Storage
CA-2016-125738,OFF-PA-10000740,Xerox 1982,Office Supplies,Paper
CA-2016-125738,OFF-PA-10003001,Xerox 1986,Office Supplies,Paper
CA-2016-125738,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
CA-2016-125738,OFF-PA-10001509,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",Office Supplies,Paper
CA-2016-128818,OFF-BI-10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders
CA-2016-128818,OFF-LA-10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels
CA-2016-128818,FUR-CH-10002084,Hon Mobius Operator's Chair,Furniture,Chairs
CA-2016-128818,TEC-MA-10000488,Bady BDG101FRU Card Printer,Technology,Machines
CA-2016-128818,TEC-AC-10001767,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,Technology,Accessories
CA-2016-128818,FUR-FU-10001940,Staple-based wall hangings,Furniture,Furnishings
CA-2017-124576,OFF-BI-10002735,GBC Prestige Therm-A-Bind Covers,Office Supplies,Binders
CA-2016-101378,TEC-AC-10002345,HP Standard 104 key PS/2 Keyboard,Technology,Accessories
CA-2017-143063,OFF-EN-10003134,Staple envelope,Office Supplies,Envelopes
CA-2017-143063,FUR-FU-10003708,"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""",Furniture,Furnishings
CA-2017-143063,TEC-PH-10003645,Aastra 57i VoIP phone,Technology,Phones
CA-2016-118913,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,Office Supplies,Appliances
CA-2016-128412,OFF-BI-10001718,GBC DocuBind P50 Personal Binding Machine,Office Supplies,Binders
CA-2016-128412,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances
CA-2016-128412,OFF-PA-10001125,Xerox 1988,Office Supplies,Paper
CA-2016-128412,OFF-AP-10000252,Harmony HEPA Quiet Air Purifiers,Office Supplies,Appliances
CA-2016-128412,TEC-AC-10003038,Kingston Digital DataTraveler 16GB USB 2.0,Technology,Accessories
CA-2016-136483,OFF-AR-10000940,Newell 343,Office Supplies,Art
CA-2014-163013,OFF-AR-10001954,Newell 331,Office Supplies,Art
CA-2015-135363,OFF-PA-10003177,Xerox 1999,Office Supplies,Paper
CA-2015-135363,OFF-PA-10000533,Southworth Parchment Paper & Envelopes,Office Supplies,Paper
US-2014-165659,FUR-FU-10001935,3M Hangers With Command Adhesive,Furniture,Furnishings
US-2014-165659,TEC-PH-10002563,Adtran 1202752G1,Technology,Phones
CA-2015-138002,OFF-BI-10002160,Acco Hanging Data Binders,Office Supplies,Binders
CA-2015-138002,FUR-FU-10004748,"Howard Miller 16"" Diameter Gallery Wall Clock",Furniture,Furnishings
CA-2015-128860,FUR-FU-10001473,"Eldon Executive Woodline II Desk Accessories, Mahogany",Furniture,Furnishings
CA-2016-164350,OFF-AR-10000538,"Boston Model 1800 Electric Pencil Sharpener, Gray",Office Supplies,Art
US-2014-103905,OFF-BI-10001098,Acco D-Ring Binder w/DublLock,Office Supplies,Binders
US-2014-103905,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones
CA-2015-129854,OFF-AR-10000390,Newell Chalk Holder,Office Supplies,Art
CA-2014-125556,TEC-PH-10001079,Polycom SoundPoint Pro SE-225 Corded phone,Technology,Phones
CA-2014-125556,OFF-BI-10003460,Acco 3-Hole Punch,Office Supplies,Binders
CA-2016-162313,OFF-AP-10003842,Euro-Pro Shark Turbo Vacuum,Office Supplies,Appliances
CA-2017-107874,FUR-FU-10003535,Howard Miller Distant Time Traveler Alarm Clock,Furniture,Furnishings
CA-2017-129378,OFF-BI-10002012,Wilson Jones Easy Flow II Sheet Lifters,Office Supplies,Binders
CA-2017-129378,OFF-BI-10001922,Storex Dura Pro Binders,Office Supplies,Binders
CA-2017-129378,OFF-AP-10000576,"Belkin 325VA UPS Surge Protector, 6'",Office Supplies,Appliances
CA-2017-129378,FUR-CH-10000553,"Metal Folding Chairs, Beige, 4/Carton",Furniture,Chairs
CA-2014-151953,OFF-AR-10003469,Nontoxic Chalk,Office Supplies,Art
CA-2017-130841,OFF-BI-10000145,Zipper Ring Binder Pockets,Office Supplies,Binders
CA-2017-130841,OFF-ST-10001580,Super Decoflex Portable Personal File,Office Supplies,Storage
CA-2017-130841,TEC-PH-10001817,Wilson Electronics DB Pro Signal Booster,Technology,Phones
CA-2015-131884,TEC-PH-10001578,Polycom SoundStation2 EX Conference phone,Technology,Phones
CA-2015-131884,OFF-AR-10004078,Newell 312,Office Supplies,Art
CA-2015-131884,FUR-CH-10004860,Global Low Back Tilter Chair,Furniture,Chairs
CA-2017-121909,OFF-PA-10003790,Xerox 1991,Office Supplies,Paper
CA-2016-106383,FUR-BO-10002202,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",Furniture,Bookcases
CA-2017-130771,OFF-FA-10003059,Assorted Color Push Pins,Office Supplies,Fasteners
CA-2017-130771,TEC-PH-10002496,Cisco SPA301,Technology,Phones
CA-2016-139157,FUR-TA-10003238,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",Furniture,Tables
CA-2014-128055,OFF-BI-10004390,GBC DocuBind 200 Manual Binding Machine,Office Supplies,Binders
CA-2014-128055,OFF-AP-10002765,Fellowes Advanced Computer Series Surge Protectors,Office Supplies,Appliances
CA-2017-157091,FUR-FU-10000293,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings
CA-2017-132122,OFF-ST-10003692,Recycled Steel Personal File for Hanging File Folders,Office Supplies,Storage
CA-2015-123232,TEC-PH-10001051,HTC One,Technology,Phones
CA-2017-104066,TEC-AC-10001013,Logitech ClearChat Comfort/USB Headset H390,Technology,Accessories
CA-2015-145849,OFF-ST-10000025,Fellowes Stor/Drawer Steel Plus Storage Drawers,Office Supplies,Storage
CA-2015-145849,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,Office Supplies,Art
CA-2016-122322,OFF-SU-10000952,Fiskars Home & Office Scissors,Office Supplies,Supplies
CA-2017-166849,FUR-FU-10004597,Eldon Cleatmat Chair Mats for Medium Pile Carpets,Furniture,Furnishings
CA-2016-146633,OFF-BI-10003527,Fellowes PB500 Electric Punch Plastic Comb Binding Machine with Manual Bind,Office Supplies,Binders
CA-2016-146633,OFF-BI-10002982,Avery Self-Adhesive Photo Pockets for Polaroid Photos,Office Supplies,Binders
US-2016-126893,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones
CA-2017-103380,OFF-ST-10003442,Eldon Portable Mobile Manager,Office Supplies,Storage
CA-2017-103380,OFF-AR-10003856,Newell 344,Office Supplies,Art
CA-2017-103380,OFF-FA-10004248,Advantus T-Pin Paper Clips,Office Supplies,Fasteners
CA-2017-103380,OFF-AP-10001492,"Acco Six-Outlet Power Strip, 4' Cord Length",Office Supplies,Appliances
CA-2017-103380,TEC-PH-10004165,Mitel MiVoice 5330e IP Phone,Technology,Phones
CA-2015-116092,OFF-PA-10004285,Xerox 1959,Office Supplies,Paper
CA-2015-116092,OFF-BI-10001628,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",Office Supplies,Binders
CA-2015-116092,OFF-BI-10000546,Avery Durable Binders,Office Supplies,Binders
CA-2015-116092,OFF-AP-10001391,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center,Office Supplies,Appliances
CA-2015-116092,OFF-PA-10000477,Xerox 22,Office Supplies,Paper
CA-2016-117849,OFF-PA-10004327,Xerox 1911,Office Supplies,Paper
CA-2015-169201,OFF-AP-10000696,Holmes Odor Grabber,Office Supplies,Appliances
CA-2015-169201,OFF-AP-10002082,Holmes HEPA Air Purifier,Office Supplies,Appliances
CA-2016-164091,TEC-PH-10001944,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,Technology,Phones
CA-2016-164091,FUR-FU-10004952,"C-Line Cubicle Keepers Polyproplyene Holder w/Velcro Back, 8-1/2x11, 25/Bx",Furniture,Furnishings
CA-2017-105214,FUR-CH-10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs
CA-2017-105214,OFF-PA-10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper
CA-2015-117611,OFF-FA-10002280,Advantus Plastic Paper Clips,Office Supplies,Fasteners
CA-2015-117611,TEC-AC-10002049,Logitech G19 Programmable Gaming Keyboard,Technology,Accessories
US-2015-137960,TEC-AC-10002253,Imation Bio 8GB USB Flash Drive Imation Corp,Technology,Accessories
CA-2017-122994,FUR-BO-10004015,"Bush Andora Bookcase, Maple/Graphite Gray Finish",Furniture,Bookcases
CA-2016-131065,TEC-AC-10004145,Logitech diNovo Edge Keyboard,Technology,Accessories
CA-2016-131065,OFF-PA-10002479,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),Office Supplies,Paper
CA-2016-131065,OFF-BI-10004970,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders
CA-2017-149146,OFF-PA-10003919,Xerox 1989,Office Supplies,Paper
CA-2017-137470,OFF-PA-10002001,Xerox 1984,Office Supplies,Paper
CA-2017-105480,OFF-PA-10002787,Xerox 227,Office Supplies,Paper
CA-2017-105480,OFF-BI-10003291,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Binders
CA-2017-164917,OFF-AR-10004344,Bulldog Vacuum Base Pencil Sharpener,Office Supplies,Art
CA-2015-102036,OFF-ST-10003123,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,Office Supplies,Storage
CA-2015-142944,FUR-FU-10000308,Deflect-o Glass Clear Studded Chair Mats,Furniture,Furnishings
CA-2015-142944,TEC-CO-10003763,Canon PC1060 Personal Laser Copier,Technology,Copiers
CA-2014-157882,FUR-TA-10001866,Bevis Round Conference Room Tables and Bases,Furniture,Tables
CA-2014-157882,FUR-CH-10002774,"Global Deluxe Stacking Chair, Gray",Furniture,Chairs
CA-2014-104283,OFF-ST-10004337,"SAFCO Commercial Wire Shelving, 72h",Office Supplies,Storage
CA-2014-104283,FUR-TA-10001039,KI Adjustable-Height Table,Furniture,Tables
CA-2014-104283,TEC-AC-10000109,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories
CA-2017-142622,FUR-CH-10003833,Novimex Fabric Task Chair,Furniture,Chairs
CA-2017-142622,FUR-CH-10004289,Global Super Steno Chair,Furniture,Chairs
CA-2017-142622,FUR-BO-10004467,Bestar Classic Bookcase,Furniture,Bookcases
CA-2016-132143,OFF-PA-10002713,"Adams Phone Message Book, 200 Message Capacity, 8 1/16 x 11",Office Supplies,Paper
CA-2015-153108,TEC-PH-10001552,I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink,Technology,Phones
CA-2015-153108,OFF-AP-10002222,Staple holder,Office Supplies,Appliances
CA-2016-112676,OFF-PA-10003971,Xerox 1965,Office Supplies,Paper
CA-2017-165687,OFF-AP-10004036,Bionaire 99.97% HEPA Air Cleaner,Office Supplies,Appliances
US-2017-112928,OFF-AP-10002287,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags",Office Supplies,Appliances
CA-2017-143343,OFF-AR-10002375,Newell 351,Office Supplies,Art
CA-2017-115154,FUR-TA-10001950,Balt Solid Wood Round Tables,Furniture,Tables
CA-2015-149342,TEC-PH-10001557,Pyle PMP37LED,Technology,Phones
CA-2015-149342,FUR-FU-10002937,"GE 48"" Fluorescent Tube, Cool White Energy Saver, 34 Watts, 30/Box",Furniture,Furnishings
